X,Y,ObjectId,AQSID,CountryCode,DataSource,EPARegion,Elevation,GMTOffset,Latitude,LocalTimeString,Longitude,OZONE,OZONEPM_AQI,OZONEPM_AQI_LABEL,OZONEPM_AQI_SORT,OZONE_AQI,OZONE_AQI_LABEL,OZONE_AQI_SORT,OZONE_Measured,OZONE_Unit,PM10,PM10_AQI,PM10_AQI_LABEL,PM10_AQI_SORT,PM10_Measured,PM10_Unit,PM25,PM25_AQI,PM25_AQI_LABEL,PM25_AQI_SORT,PM25_Measured,PM25_Unit,PM_AQI,PM_AQI_LABEL,PM_AQI_SORT,ReportingArea_PipeDelimited,SiteName,StateName,Status
-10844661.3035,3224730.4587,277719635,483550029,US,Texas Commission on Environmental Quality,R6,6.1,-6,27.807539,Fri 08/18/2023 02:00 AM CDT,-97.41925,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Corpus Christi Hillcrest C170,TX,Active
15241165.8157,4174254.4416,277719636,023112020,,Japan Ministry of Environment,,0,9,35.076297,Fri 08/18/2023 04:00 PM JST,136.913722,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 023112020,,Active
-12484825.9829,4308191.9287,277719637,040058001,US,National Park Service,USEPA,2073.7,-7,36.055,Fri 08/18/2023 12:00 AM MST,-112.1531,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Grand Canyon National Park,Grand Canyon NP,AZ,Active
-9184659.4908,3159825.5292,277719638,121150013,US,Florida Dept. of Environmental Protection,R4,0,-5,27.2906,Fri 08/18/2023 03:00 AM EDT,-82.5072,,24,24,24,,ND,-999,0,,,,ND,-999,0,,,24,24,24,1,,24,24,24,Sarasota|Highlands County,Bee Ridge,FL,Active
14907824.8325,4113549.3227,277719639,033201530,,Japan Ministry of Environment,,0,9,34.628793,Fri 08/18/2023 04:00 PM JST,133.919269,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 033201530,,Active
15128990.3893,4158320.3107,277719640,025201540,,Japan Ministry of Environment,,0,9,34.95907,Fri 08/18/2023 04:00 PM JST,135.906033,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 025201540,,Active
15085858.762,4131264.9649,277719641,027205530,,Japan Ministry of Environment,,0,9,34.75964,Fri 08/18/2023 04:00 PM JST,135.518575,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 027205530,,Active
-9358228.8408,4023915.4421,277719642,131350002,US,Georgia Department of Natural Resources,R4,0,-5,33.9636,Fri 08/18/2023 03:00 AM EDT,-84.0664,,30,30,30,3,3,3,1,,,12.0,12,12,1,,,30,30,30,1,,30,30,30,Atlanta,Gwinnett Tech,GA,Active
15719472.1604,4677583.2882,277719643,004541010,,Japan Ministry of Environment,,0,9,38.691541,Fri 08/18/2023 04:00 PM JST,141.210421,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 004541010,,Active
-10256209.9998,5904076.5308,277719644,271377551,US,Minnesota Pollution Control Agency,R5,0,-6,46.766701,Fri 08/18/2023 02:00 AM CDT,-92.133102,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Duluth Lincoln Park,MN,Inactive
-13353523.3253,4757608.2756,277719645,320312002,US,Washoe County Health District Air Quality Management Division,R9,0,-8,39.250437,Fri 08/18/2023 12:00 AM PDT,-119.956741,33,33,33,33,33,33,33,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Reno-Sparks,Incline,NV,Active
15477815.691,4390286.4204,277719646,010206010,,Japan Ministry of Environment,,0,9,36.648944,Fri 08/18/2023 04:00 PM JST,139.039584,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 010206010,,Active
-12157114.0924,7226156.0569,277719647,124000082101,CA,Canadian Air and Precipitation Monitoring Network,CA,506.3,-6,54.294639,Fri 08/18/2023 01:00 AM CST,-109.209214,46,40,40,40,40,40,40,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Flat Valley,,Active
14686351.6999,4025400.1248,277719648,035210020,,Japan Ministry of Environment,,0,9,33.974661,Fri 08/18/2023 04:00 PM JST,131.929742,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 035210020,,Active
14718935.5828,4165444.058,277719649,032207060,,Japan Ministry of Environment,,0,9,35.0115,Fri 08/18/2023 04:00 PM JST,132.222448,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 032207060,,Active
-8846267.3857,5431532.0235,277719650,124000060440,CA,Ontario Ministry of the Environment,CA,0,-5,43.78047,Fri 08/18/2023 03:00 AM EDT,-79.467372,,29,29,29,25,25,25,1,,,,ND,-999,0,,,29,29,29,1,,29,29,29,,Toronto North,,Active
14507186.2078,3687439.1085,277719651,046220010,,Japan Ministry of Environment,,0,9,31.420184,Fri 08/18/2023 04:00 PM JST,130.320271,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 046220010,,Active
15365951.7366,4312757.8782,277719652,020204510,,Japan Ministry of Environment,,0,9,36.088153,Fri 08/18/2023 04:00 PM JST,138.034693,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 020204510,,Active
15547669.896,4202821.7817,277719653,014201530,,Japan Ministry of Environment,,0,9,35.286045,Fri 08/18/2023 04:00 PM JST,139.667095,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 014201530,,Active
-9083484.8791,4970068.3482,277719654,391510022,US,Ohio EPA-DAPC,R5,298,-5,40.712778,Fri 08/18/2023 03:00 AM EDT,-81.598333,24,25,25,25,25,25,25,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Canton and Massillon,Brewster,OH,Active
15089477.2021,4106791.6997,277719655,027217510,,Japan Ministry of Environment,,0,9,34.578827,Fri 08/18/2023 04:00 PM JST,135.55108,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 027217510,,Active
-8590035.2988,4932561.5847,277719656,420990301,US,Pennsylvania Dept. of Environmental Protection,R3,0,-5,40.4569,Fri 08/18/2023 03:00 AM EDT,-77.1656,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,LITT,PA,Inactive
-13507323.3357,4702772.7254,277719657,840060612003,US,Placer County APCD,R9,0,-8,38.86794,Fri 08/18/2023 12:00 AM PDT,-121.33835,22,23,23,23,23,23,23,1,PPB,,,ND,-999,0,,5,20,20,20,1,UG/M3,20,20,20,Lincoln,Lincoln,CA,Active
-8498641.9968,4758580.5145,277719658,240053474,US,Maryland Department of the Environment,R3,13.4,-5,39.2572,Fri 08/18/2023 03:00 AM EDT,-76.3446,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Hart Miller Island,MD,Inactive
-13572254.4362,5242377.9266,277719659,840410352040,US,Oregon Dept. of Environmental Quality,R10,0,-8,42.541077,Fri 08/18/2023 12:00 AM PDT,-121.921636,,65,65,65,,ND,-999,0,,,,ND,-999,0,,22.1,65,65,65,1,UG/M3,65,65,65,Chiloquin,Chiloquin,OR,Active
-9416426.6706,4564363.6275,277719660,211130001,US,Kentucky DEP,R4,0,-5,37.8933,Fri 08/18/2023 03:00 AM EDT,-84.5892,26,24,24,24,24,24,24,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Lexington,NICHVILL,KY,Active
-9601372.8726,4444223.5293,277719661,212270008,US,Kentucky DEP,R4,0,-6,37.0367,Fri 08/18/2023 02:00 AM CDT,-86.2506,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,OAKLAND,KY,Inactive
-13470033.5327,4706061.6813,277719662,060170020,US,California Air Resources Board,R9,473.1,-8,38.89094,Fri 08/18/2023 12:00 AM PDT,-121.00337,,32,32,32,32,32,32,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Placerville|Cool,Cool (Seasonal),CA,Active
-12829942.3418,4315270.2262,277719663,320030043,US,Clark County Department of Environment and Sustainability ,R9,736.6,-8,36.106389,Fri 08/18/2023 12:00 AM PDT,-115.253333,47,40,40,40,40,40,40,1,PPB,18.0,17.0,17,17,1,UG/M3,3.9,15,15,15,1,UG/M3,17,17,17,Las Vegas,Paul Meyer,NV,Active
-13079205.272,4028316.8988,277719664,060658005,US,South Coast AQMD,R9,230.9,-8,33.996387,Fri 08/18/2023 12:00 AM PDT,-117.4925,26,39,39,39,31,31,31,1,PPB,45.0,39.0,39,39,1,UG/M3,5.8,25,25,25,1,UG/M3,39,39,39,Norco and Corona|Metro Riverside CO,Mira Loma - Van Buren,CA,Active
-13130701.6685,4345585.5026,277719665,060270022,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.3261,Fri 08/18/2023 12:00 AM PDT,-117.9551,,11,11,11,,ND,-999,0,,13.0,11.0,11,11,1,UG/M3,,,ND,-999,0,,11,11,11,Owens Lake,Dirty Socks,CA,Active
15224962.5958,4211151.1288,277719666,023381010,,Japan Ministry of Environment,,0,9,35.347099,Fri 08/18/2023 04:00 PM JST,136.768166,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 023381010,,Active
15620315.6598,4610105.466,277719667,006201100,,Japan Ministry of Environment,,0,9,38.216854,Fri 08/18/2023 04:00 PM JST,140.319683,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 006201100,,Active
-9461076.9184,3517735.7738,277719668,120779991,US,EPA Office of Atmospheric Protection,R3,13.7,-5,30.1103,Fri 08/18/2023 03:00 AM EDT,-84.9903,,14,14,14,14,14,14,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Sumatra,FL,Active
-8335848.5961,4881532.6872,277719669,420170012,US,Pennsylvania Dept. of Environmental Protection,R3,0,-5,40.107201,Fri 08/18/2023 03:00 AM EDT,-74.882202,,32,32,32,32,32,32,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Philadelphia,Bristol,PA,Active
14925541.3294,4124940.7019,277719670,033201540,,Japan Ministry of Environment,,0,9,34.712953,Fri 08/18/2023 04:00 PM JST,134.078419,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 033201540,,Active
-9391328.5782,4792208.7564,277719671,840390170015,US,Ohio EPA-DAPC,R5,0,-5,39.49072,Fri 08/18/2023 03:00 AM EDT,-84.36374,,34,34,34,,ND,-999,0,,15.0,14.0,14,14,1,UG/M3,7.6,34,34,34,1,UG/M3,34,34,34,,Ohio Bell,OH,Active
-7853178.1933,5551172.9208,277719672,230172011,US,Maine Dept. of Environmental Protection,R1,134.8,-5,44.5514,Fri 08/18/2023 03:00 AM EDT,-70.5463,,10,10,10,,ND,-999,0,,,,ND,-999,0,,,10,10,10,1,,10,10,10,Western Mountains,Rumford,ME,Active
-9586216.056,4838491.0042,277719673,180970078,US,Indiana Dept. of Environmental Management,R5,0,-5,39.810833,Fri 08/18/2023 03:00 AM EDT,-86.114444,10,40,40,40,12,12,12,1,PPB,22.0,19.0,19,19,1,UG/M3,10.4,40,40,40,1,UG/M3,40,40,40,Indianapolis,Indpls-Washington Park,IN,Active
15075160.625,4129759.5348,277719674,028202550,,Japan Ministry of Environment,,0,9,34.748529,Fri 08/18/2023 04:00 PM JST,135.422472,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 028202550,,Active
15590242.8107,4288456.3668,277719675,008217010,,Japan Ministry of Environment,,0,9,35.911541,Fri 08/18/2023 04:00 PM JST,140.049534,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 008217010,,Active
15531433.169,4309662.744,277719676,011217010,,Japan Ministry of Environment,,0,9,36.065681,Fri 08/18/2023 04:00 PM JST,139.521238,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 011217010,,Active
-13683647.8431,6322471.6461,277719677,124000100126,CA,Metro Vancouver,CA,0,-8,49.2798,Fri 08/18/2023 12:00 AM PDT,-122.9223,26,28,28,28,28,28,28,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Burnaby Mountain,,Active
15024698.7206,4162959.3997,277719678,028213010,,Japan Ministry of Environment,,0,9,34.993217,Fri 08/18/2023 04:00 PM JST,134.969165,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 028213010,,Active
-9526532.779,4598825.7429,277719679,211110027,US,Louisville Metro Air Pollution Control District ,R4,0,-5,38.1372,Fri 08/18/2023 03:00 AM EDT,-85.5783,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Louisville,BATES,KY,Inactive
-10417244.5526,3532865.1458,277719680,220190009,US,Louisiana Department of Environmental Quality,R6,0,-6,30.2278,Fri 08/18/2023 02:00 AM CDT,-93.5797,16,25,25,25,25,25,25,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Lake Charles,Vinton,LA,Active
-7899976.9073,5208613.5315,277719681,250250041,US,Massachusetts Dept. of Environmental Protection,R1,0,-5,42.3172,Fri 08/18/2023 03:00 AM EDT,-70.9667,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Boston,Boston - Long Island,MA,Inactive
15345088.1263,4126190.9936,277719682,022211010,,Japan Ministry of Environment,,0,9,34.722185,Fri 08/18/2023 04:00 PM JST,137.847272,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 022211010,,Active
-9548896.8647,4606457.1188,277719683,211110044,US,Louisville Metro Air Pollution Control District ,R4,0,-5,38.1911,Fri 08/18/2023 03:00 AM EDT,-85.7792,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,,Wyandotte Park,KY,Inactive
11209717.0982,1536650.6267,277719684,764TPCD00O10,,Thailand Pollution Control Department,,0,7,13.672332,Fri 08/18/2023 02:00 PM +07,100.698602,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,,Grand Monaco Village,,Active
-10023173.8891,4692106.8139,277719685,171192007,US,Illinois EPA,R5,0,-6,38.793301,Fri 08/18/2023 02:00 AM CDT,-90.039703,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,St. Louis (Metro-east)|Saint Louis,EDWARDSV,IL,Inactive
15455766.0828,4500455.4729,277719686,015202080,,Japan Ministry of Environment,,0,9,37.438856,Fri 08/18/2023 04:00 PM JST,138.841509,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 015202080,,Active
-13099304.8966,4248611.5673,277719687,060290015,US,California Air Resources Board,R9,0,-8,35.621113,Fri 08/18/2023 12:00 AM PDT,-117.673058,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Ridgecrest - California Ave,CA,Inactive
-6447855.3381,6266761.4033,277719688,CC0010602,CA,Newfoundland & Labrador DEC,CA,0,-3.5,48.95224,Fri 08/18/2023 04:30 AM NDT,-57.92207,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,,MacPherson Avenue - Corner Brook,CC,Active
15554964.9962,4251945.1428,277719689,013103010,,Japan Ministry of Environment,,0,9,35.645452,Fri 08/18/2023 04:00 PM JST,139.732628,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 013103010,,Active
-10856629.1506,3826724.6278,277719690,482511501,US,Texas Commission on Environmental Quality,R6,305,-6,32.481821,Fri 08/18/2023 02:00 AM CDT,-97.526759,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Godley FM2331 C1501,TX,Active
-13402588.3928,6568011.1306,277719691,000100402,CA,British Columbia Ministry of Environment,CA,0,-8,50.6978,Fri 08/18/2023 12:00 AM PDT,-120.3975,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,,Kamloops Brocklehurst,CC,Inactive
15767685.2998,5287564.5184,277719692,001224020,,Japan Ministry of Environment,,0,9,42.839438,Fri 08/18/2023 04:00 PM JST,141.643527,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 001224020,,Active
15570228.9021,4531891.0906,277719693,007208090,,Japan Ministry of Environment,,0,9,37.662739,Fri 08/18/2023 04:00 PM JST,139.869746,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 007208090,,Active
15695360.6927,4518154.5877,277719694,007563010,,Japan Ministry of Environment,,0,9,37.564991,Fri 08/18/2023 04:00 PM JST,140.993824,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 007563010,,Active
15160440.0379,4039997.377,277719695,024209210,,Japan Ministry of Environment,,0,9,34.083335,Fri 08/18/2023 04:00 PM JST,136.18855,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 024209210,,Active
15463445.5692,4191122.0061,277719696,022220010,,Japan Ministry of Environment,,0,9,35.200208,Fri 08/18/2023 04:00 PM JST,138.910495,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 022220010,,Active
-8210335.6476,5257714.0463,277719697,360010005,US,New York Dept. of Environmental Conservation,R2,0,-5,42.6425,Fri 08/18/2023 03:00 AM EDT,-73.7547,,28,28,28,,ND,-999,0,,,,ND,-999,0,,6.3,28,28,28,1,UG/M3,28,28,28,Upper Hudson Valley Region,Albany,NY,Active
15560124.7659,4355046.1553,277719698,009203520,,Japan Ministry of Environment,,0,9,36.39454,Fri 08/18/2023 04:00 PM JST,139.778979,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 009203520,,Active
14512992.0758,3867762.437,277719699,042203010,,Japan Ministry of Environment,,0,9,32.792261,Fri 08/18/2023 04:00 PM JST,130.372426,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 042203010,,Active
-9157816.5767,3447903.4879,277719700,840120013012,US,Florida Dept. of Environmental Protection,R4,0,-5,29.56615,Fri 08/18/2023 03:00 AM EDT,-82.266066,,19,19,19,9,9,9,1,,,,ND,-999,0,,,19,19,19,1,,19,19,19,Gainesville,Paynes Prairie Farm,FL,Active
-16441140.5005,9567905.5793,277719701,840020900040,US,State of Alaska DEC,R10,0,-9,64.845931,Thu 08/17/2023 11:00 PM AKDT,-147.693278,,14,14,14,,ND,-999,0,,,,ND,-999,0,,,14,14,14,1,,14,14,14,Fairbanks,A Street,AK,Active
-9110475.0689,3552252.8937,277719702,120310106,US,City of Jacksonville - Environmental Quality Division,R4,0,-5,30.378167,Fri 08/18/2023 03:00 AM EDT,-81.84079,,16,16,16,16,16,16,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Jacksonville,Cisco Drive,FL,Active
15211020.0523,4153871.3354,277719703,024202010,,Japan Ministry of Environment,,0,9,34.926309,Fri 08/18/2023 04:00 PM JST,136.642918,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 024202010,,Active
-12975016.5739,6155541.4931,277719704,160170003,US,Idaho Department of Environmental Quality,R10,0,-8,48.291821,Fri 08/18/2023 12:00 AM PDT,-116.556557,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,Sandpoint,Sandpoint U of I,ID,Inactive
-9074344.9923,5024188.0991,277719705,391530022,US,Ohio EPA-DAPC,R5,0,-5,41.080266,Fri 08/18/2023 03:00 AM EDT,-81.516228,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Workshop,OH,Inactive
-8761600.898,4184107.2864,277719706,840370510011,US,North Carolina DEQ - Division of Air Quality,R4,47.9,-5,35.1487,Fri 08/18/2023 03:00 AM EDT,-78.7068,29,26,26,26,26,26,26,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Wade School,NC,Active
-12461660.3969,4979519.3504,277719707,840490353015,US,Utah Department of Environmental Quality,R8,0,-7,40.7771,Fri 08/18/2023 01:00 AM MDT,-111.945,,27,27,27,27,27,27,1,,,,ND,-999,1,,,18,18,18,1,,18,18,18,Salt Lake City,Utah Tech. Center,UT,Active
15711303.7588,4834672.604,277719708,003305010,,Japan Ministry of Environment,,0,9,39.784479,Fri 08/18/2023 04:00 PM JST,141.137043,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 003305010,,Active
-8741485.466,5029688.3658,277719709,420334000,US,Pennsylvania Dept. of Environmental Protection,R3,0,-5,41.1175,Fri 08/18/2023 03:00 AM EDT,-78.5261,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Moshannon,PA,Inactive
15530999.357,4333480.2814,277719710,010207510,,Japan Ministry of Environment,,0,9,36.238441,Fri 08/18/2023 04:00 PM JST,139.517341,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 010207510,,Active
-13083357.489,6010308.1542,277719711,530630001,US,Washington Department of Ecology,R10,691.4,-8,47.416401,Fri 08/18/2023 12:00 AM PDT,-117.5298,,47,47,47,28,28,28,1,,,47.0,47,47,1,,,13,13,13,1,,47,47,47,Spokane,Cheney-Turnbull (SO),WA,Active
-10040856.4337,4672579.6336,277719712,295100085,US,Missouri Department of Natural Resources,R7,137.3,-6,38.656449,Fri 08/18/2023 02:00 AM CDT,-90.198548,,32,32,32,24,24,24,1,,,32.0,32,32,1,,,31,31,31,1,,32,32,32,Saint Louis,Blair Street,MO,Active
15745929.6864,4947650.4961,277719713,002203220,,Japan Ministry of Environment,,0,9,40.559957,Fri 08/18/2023 04:00 PM JST,141.448093,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 002203220,,Active
15595284.0252,4254114.9298,277719714,012201540,,Japan Ministry of Environment,,0,9,35.66129,Fri 08/18/2023 04:00 PM JST,140.09482,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 012201540,,Active
15551285.553,4254532.6885,277719715,013113010,,Japan Ministry of Environment,,0,9,35.664339,Fri 08/18/2023 04:00 PM JST,139.699575,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 013113010,,Active
14560571.696,4011126.7866,277719716,040108510,,Japan Ministry of Environment,,0,9,33.868264,Fri 08/18/2023 04:00 PM JST,130.799841,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 040108510,,Active
15278882.195,4320717.119,277719717,021203010,,Japan Ministry of Environment,,0,9,36.145911,Fri 08/18/2023 04:00 PM JST,137.252534,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 021203010,,Active
-10769874.0866,5289316.1609,277719718,461270002,US,South Dakota Department of Agriculture and Natural Resources,R8,0,-6,42.850975,Fri 08/18/2023 02:00 AM CDT,-96.747425,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,UC2,SD,Inactive
-9059671.191,3316549.1787,277719719,120950009,US,Florida Dept. of Environmental Protection,R4,0,-5,28.534646,Fri 08/18/2023 03:00 AM EDT,-81.384411,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Orange Near-Road,FL,Inactive
14616113.554,3742638.0275,277719720,045201060,,Japan Ministry of Environment,,0,9,31.842378,Fri 08/18/2023 04:00 PM JST,131.298782,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 045201060,,Active
14571269.499,4021110.897,277719721,035201030,,Japan Ministry of Environment,,0,9,33.942702,Fri 08/18/2023 04:00 PM JST,130.895941,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 035201030,,Active
-11028844.967,2190807.0716,277719722,800090034,MX,Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico,MX,2247.2,-6,19.3044,Fri 08/18/2023 01:00 AM CST,-99.0738,,8,8,8,8,8,8,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Mexico City,UAM Xochimilco,MX,Active
-8071017.0785,5759748.8871,277719723,124000051111,CA,Canada-Quebec1,CA,0,-5,45.8713,Fri 08/18/2023 03:00 AM EDT,-72.50318,30,25,25,25,25,25,25,1,PPB,,,ND,-999,0,,4.2,18,18,18,1,UG/M3,18,18,18,,Drummondville - Stade Jacques-Desautels,CC,Active
-10618509.0787,3479731.613,277719724,482011052,US,Texas Commission on Environmental Quality,R6,13.4,-6,29.81453,Fri 08/18/2023 02:00 AM CDT,-95.38769,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Houston-Galveston-Brazoria,Houston North Loop C1052,TX,Active
-10617776.7078,3508442.3974,277719725,482010557,US,Texas Commission on Environmental Quality,R6,12.2,-6,30.038055,Fri 08/18/2023 02:00 AM CDT,-95.381111,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Mercer Arboretum C557,TX,Inactive
-13597352.9739,6265991.833,277719726,840530739992,US,Washington Department of Ecology,R10,0,-8,48.9477,Fri 08/18/2023 12:00 AM PDT,-122.1471,,16,16,16,,ND,-999,0,,,,ND,-999,0,,,16,16,16,1,,16,16,16,Maple Falls,Maple Falls-Azure Way,WA,Active
15137894.724,4172476.7639,277719727,025207010,,Japan Ministry of Environment,,0,9,35.063227,Fri 08/18/2023 04:00 PM JST,135.986022,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 025207010,,Active
-13130421.8113,4018744.1167,277719728,060595001,US,South Coast AQMD,R9,26.5,-8,33.925062,Fri 08/18/2023 12:00 AM PDT,-117.952586,21,18,18,18,18,18,18,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Los Angeles Metro and Inland Orange Co.|North Orange CO,La Habra,CA,Active
-13226358.5069,4714784.0004,277719729,320211017,US,Quality Review and Exchange System for Tribes (QREST),R8,1281,-8,38.9519,Fri 08/18/2023 12:00 AM PDT,-118.8144,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,,Walker River Paiute Tribe-NV,NV,Active
-9146443.5096,5175085.6066,277719730,260990021,US,"Michigan Department of Environment, Great Lakes, and Energy",R5,0,-5,42.0941,Fri 08/18/2023 03:00 AM EDT,-82.1639,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,FREEDOM HILL,MI,Active
